Agent,Location Name,Address,City,St,Zip,County,Loc Phone,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
32563,Paul`s Shop N Go,1909 S Cesar Chavez Blvd,Dallas,TX,752151302,DALLAS,9729832630,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
32790,JBC Market,6411 Bexar St,Dallas,TX,752155308,DALLAS,4699511786,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,7AM-9AM
14754,FIESTA MART #34A,3030 LANCASTER,DALLAS,TX,752160000,DALLAS,12143024000,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
14826,FIESTA MART #34B,3030 LANCASTER,DALLAS,TX,752160000,DALLAS,12143024000,7AM-8PM,7AM-8PM,7AM-8PM,7AM-8PM,7AM-8PM,7AM-8PM,7AM-8PM
16101,SUNNYVALE STOP N SAVE #2,3525 SUNNYVALE ST,DALLAS,TX,752160000,DALLAS,2143756995,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
21393,GATEWAY 24,3915 LINFIELD,DALLAS,TX,752160000,DALLAS,2143744872,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
23980,STOP-N-SAVE,1406 E OVERTON RD,DALLAS,TX,752165402,DALLAS,2143714126,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
25205,EXXON RAYYON,3003 E ILLINOIS AVE,DALLAS,TX,752160000,DALLAS,2143717374,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
25913,FAMILY CONVENIENCE STORE,2811 S MARSALIS AVE,DALLAS,TX,752160000,DALLAS,2149419699,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
27173,Q T FOOD MART 2,4328 S MARSALIS AVE,DALLAS,TX,752160000,DALLAS,9726777724,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,8AM-12AM
29342,SUNNYVALE FOOD MARKET,3530 SUNNYVALE ST,DALLAS,TX,752160000,DALLAS,2143711250,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
30329,CLIFF'S C.C. #36,2639 S LANCASTER RD,DALLAS,TX,752160000,DALLAS,4697575160,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,8AM-8PM,9AM-6PM,CLOSED
31480,GOLD FOOD STORE,2837 E LEDBETTER,DALLAS,TX,752160000,DALLAS,2143752885,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,12PM-9PM
31916,QUICK CHECK GROCERY,3034 E Illinois Ave,DALLAS,TX,752163503,DALLAS,2143743034,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,9AM-8PM
32839,CLIFF`S CHECK CASHING #36,2639 S Lancaster Rd,Dallas,TX,752163112,DALLAS,4697575160,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,8AM-8PM,8AM-6PM,CLOSED
14504,CLIFF'S C.C. STORE #10,1416 S BUCKNER BLVD STE C,DALLAS,TX,752170000,DALLAS,2143911147,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,8AM-8PM,9AM-6PM,CLOSED
14522,ELROD'S COST PLUS #3B,1314 S BUCKNER,DALLAS,TX,752170000,DALLAS,2143914129,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
14644,ELROD'S COST PLUS #3C,1314 S BUCKNER,DALLAS,TX,752170000,DALLAS,2143914129,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-9PM,8AM-8PM,8AM-8PM
18288,HUNT FOOD STORE,7932 S LOOP 12,DALLAS,TX,752170000,DALLAS,2143913101,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
22511,FOODLAND MARKETS 51,8411 LAKE JUNE ROAD,DALLAS,TX,752170000,DALLAS,2143916095,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
22524,FOODLAND MARKETS 51 B,8411 LAKE JUNE ROAD,DALLAS,TX,752170000,DALLAS,2143916095,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
22583,KWIK MART VALERO,1044 S. BUCKNER BLVD,DALLAS,TX,752170000,DALLAS,2143917815,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
24946,EL RIO GRANDE SPRMERCAR#7,10325 LAKE JUNE STE 400,DALLAS,TX,752170000,DALLAS,19723293601,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
27574,S & B FOOD STORE,9606 C F HAWN FWY,DALLAS,TX,752177700,DALLAS,19729139696,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,7AM-12AM
28119,ONE STOP,1731 S BUCKNER BLVD,DALLAS,TX,752170000,DALLAS,2143917001,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,7AM-12AM,7AM-11PM
28198,SHELL ON THE GO,7101 LAKE JUNE RD,DALLAS,TX,752170000,DALLAS,2143981018,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM
28321,NEW RUSH HOUR FOOD MART,8912 LAKE JUNE RD,DALLAS,TX,752172359,DALLAS,2143980188,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-12PM,8AM-12PM,8AM-11PM
28972,CHEVRON FUEL TOWN,8000 GREAT TRINITY FOREST,DALLAS,TX,752176658,DALLAS,2143910062,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
29446,MINI MART,136 N MASTERS DR,DALLAS,TX,752170000,DALLAS,9722865331,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-11PM,7AM-11PM,7AM-10PM
29769,SNAPPY FOODS,1821 S SAINT AUGUSTINE DR,DALLAS,TX,752178610,DALLAS,9722867278,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM
30586,GOODY'S FOOD MART,756 N SAINT AUGUSTINE DR,DALLAS,TX,752170000,DALLAS,2143916091,5AM-11PM,5AM-11PM,5AM-11PM,5AM-11PM,5AM-11PM,5AM-11PM,5AM-11PM
30799,FIESTA MART #210,10121 LAKE JUNE ROAD #200,DALLAS,TX,752170000,DALLAS,9722858907,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,12PM-7PM
31278,TIGER MART 86,116 N JIM MILLER RD,DALLAS,TX,752170000,DALLAS,2143097888,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
32062,Korner Food Store,8502 Lake June Rd,Dallas,TX,752172323,DALLAS,2143917505,6AM-12PM,6AM-12PM,6AM-12PM,6AM-12PM,6AM-12PM,6AM-1AM,7AM-12PM
32096,Hilda`s Grocery,1016 Murdock Rd,Dallas,TX,752176854,DALLAS,4692583460,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
32361,DEARL`S GROCERIES,9223 Elam Rd,Dallas,TX,752174152,DALLAS,2143912714,6AM-9AM,6AM-9AM,6AM-9AM,6AM-9AM,6AM-10PM,7AM-10PM,7AM-9PM
22418,FIESTA MART #74A,11445 GARLAND RD,DALLAS,TX,752180000,DALLAS,2143240111,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
25416,FIESTA MART #74B,11445 GARLAND RD,DALLAS,TX,752180000,DALLAS,2143240111,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
29207,KWIK WAY GROCERY,12405 JUPITER RD,DALLAS,TX,752180000,DALLAS,2143499510,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,10AM-10PM
32456,Paul`s Food & Fuel Mart,11115 Garland Rd,Dallas,TX,752182511,DALLAS,9729832630,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM
15528,KROGER #528,4142 CEDAR SPRINGS,DALLAS,TX,752190000,DALLAS,2145999859,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
30840,FAMILIA FOOD MART,4523 MAPLE AVE,DALLAS,TX,752190000,DALLAS,2145263663,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
14501,CLIFF'S C.C. STORE #6,2800 W NORTHWEST HWY,DALLAS,TX,752200000,DALLAS,2143579953,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,8AM-8PM,9AM-6PM,CLOSED
14753,FIESTA MART #32A,9727 WEBB CHAPEL,DALLAS,TX,752200000,DALLAS,12143537650,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
14825,FIESTA MART #32B,9727 WEBB CHAPEL,DALLAS,TX,752200000,DALLAS,12143537650,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
21644,1/2 PRICE #7,2990 LOMBARDY LANE 104,DALLAS,TX,752200000,DALLAS,2143577700,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
22412,FIESTA MART #77A,3460 WEBB CHAPEL EXT,DALLAS,TX,752200000,DALLAS,2149027030,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
26194,FIESTA MART #77B,3460 WEBB CHAPEL EXT,DALLAS,TX,752200000,DALLAS,2149027030,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
27593,TODOS AMIGOS,2915 COMMUNITY DRIVE #101,DALLAS,TX,752200000,DALLAS,2143500710,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
27626,CLIFF'S C.C. STORE #6,2800 W NORTHWEST HWY,DALLAS,TX,752200000,DALLAS,2143579953,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
29593,SUPERMERCADO,9648 OVERLAKE DR,DALLAS,TX,752200000,DALLAS,2143500507,6AM-8PM,6AM-8PM,6AM-8PM,6AM-8PM,6AM-8PM,6AM-8PM,6AM-8PM
31765,DAILY STOP,10941 HARRY HINES BLVD,DALLAS,TX,752200000,DALLAS,2143525344,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
31995,1ABC BEER WINE,9625 Webb Chapel Rd Ste 1,Dallas,TX,752204957,DALLAS,4693997559,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
32078,Chilly Mart,9763 Webb Chapel Rd,Dallas,TX,752203555,DALLAS,2143516370,6AM-12PM,6AM-12PM,6AM-12PM,6AM-12PM,6AM-12PM,6AM-12PM,6AM-12PM
2658,DONS FOOD&RANDIES WASHTUB,825 S CARROLL,DALLAS,TX,752230000,DALLAS,12148239561,9AM-10PM,9AM-10PM,9AM-10PM,9AM-10PM,9AM-10PM,9AM-10PM,9AM-10PM
14506,CLIFF'S C.C. STORE #12,2726 SAMUELL BLVD STE B,DALLAS,TX,752230000,DALLAS,2148272543,9AM-8PM,9AM-8PM,9AM-8PM,9AM-8PM,8AM-8PM,9AM-7PM,11AM-6PM
27246,M AND D DISCOUNT,5501 LINDSLEY AVE,DALLAS,TX,752231631,DALLAS,2148288044,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM
27454,$ STUFF & MORE,4702 E GRAND AVE,DALLAS,TX,752230000,DALLAS,2145150488,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,9AM-10PM
30832,SANDRA GROCERY,1827 S HASKELL AVE,DALLAS,TX,752230000,DALLAS,2148213515,9AM-10PM,9AM-10PM,9AM-10PM,9AM-10PM,9AM-10PM,9AM-10PM,9AM-10PM
14595,JERRY'S SUPERMARKET #5,2314 W ILLINOIS,DALLAS,TX,752240000,DALLAS,2143315446,9AM-8PM,9AM-8PM,9AM-8PM,9AM-8PM,9AM-8PM,9AM-8PM,8AM-4PM
15213,KROGER #213 A,752 WYNNEWOOD VILLAGE SHP,DALLAS,TX,752240000,DALLAS,2149418311,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
15713,KROGER #213 B,752 WYNNEWOOD VILLAGE SHP,DALLAS,TX,752240000,DALLAS,2149418311,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
17999,JERRY'S SUPERMARKET #5B,2314 W ILLINOIS,DALLAS,TX,752240000,DALLAS,2143315446,9AM-8PM,9AM-8PM,9AM-8PM,9AM-8PM,9AM-8PM,9AM-8PM,8AM-4PM
20785,FIESTA MART #65A,2225 W. LEDBETTER DR.,DALLAS,TX,752240000,DALLAS,2143310270,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
20786,FIESTA MART #65B,2225 W. LEDBETTER DR.,DALLAS,TX,752240000,DALLAS,2143310270,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
27740,KIEST BLVD SHELL,500 W KIEST BLVD,DALLAS,TX,752240000,DALLAS,2143742412,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
28454,TIGERMART 68,145 W ANN ARBOR AVE,DALLAS,TX,752240000,DALLAS,2143747862,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
28621,HUGOS BEER & WINE,1823 S EDGEFIELD AVE,DALLAS,TX,752241133,DALLAS,2149422820,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
30384,ILLINOIS FOOD MART,225 W ILLINOIS AVE,DALLAS,TX,752240000,DALLAS,2149433000,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
30696,1 STAR CHECK CASHING #10,655 W ILLINOIS AVE #900,DALLAS,TX,752240000,DALLAS,2149422771,10AM-8PM,10AM-8PM,10AM-8PM,10AM-8PM,10AM-8PM,10AM-7PM,11AM-6PM
32363,Rush 24/7,2410 S Hampton Rd,Dallas,TX,752241622,DALLAS,2143777777,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
32641,A & A Mail Center,1150 W Kiest Blvd Ste 360,Dallas,TX,752243231,DALLAS,2149983045,9AM-5PM,9AM-5PM,9AM-5PM,9AM-5PM,9AM-5PM,9AM-3PM,CLOSED
17174,BIG JIMS CHECK CASHING,115 S CARROLL AVE,DALLAS,TX,752260000,DALLAS,2148278883,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,9AM-9PM,9AM-7PM,CLOSED
14758,FIESTA MART #57A,2951 S BUCKNER BLVD,DALLAS,TX,752270000,DALLAS,12142753020,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
14830,FIESTA MART #57B,2951 S BUCKNER BLVD.,DALLAS,TX,752270000,DALLAS,12142753020,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
17041,BENGAL FOOD STORE,3003 S BUCKNER BLVD,DALLAS,TX,752270000,DALLAS,2142758020,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
22190,FIESTA MART #57C,2951 S BUCKNER BLVD.,DALLAS,TX,752270000,DALLAS,12142753020,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
24439,NAYEB CHECK CASHING,2645 S BUCKNER BLVD,DALLAS,TX,752270000,DALLAS,2143889800,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM
24551,3 AMIGOS FOOD MART,7052 MILITARY PKWY,DALLAS,TX,752270000,DALLAS,12143889211,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
27399,GOOD N FRESH MART,10334 SCYENE RD,DALLAS,TX,752270000,DALLAS,9722882661,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
28521,SADLERS FOOD MART #2,10300 SCYENE RD,DALLAS,TX,752270000,DALLAS,4698550294,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM
28528,STEP IN DRIVE IN,7003 MILITARY PKWY,DALLAS,TX,752273804,DALLAS,2143887600,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,7AM-10PM
31947,J`s Mini Mart,9595 Scyene Rd,Dallas,TX,752275018,DALLAS,2143884978,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
16961,E-Z TRIP #2,2944 NORTH BUCKNER BLVD.,DALLAS,TX,752280000,DALLAS,2143271733,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
19048,SHOP-N-GO,2302 Gus Thomasson Rd Ste,DALLAS,TX,752283045,DALLAS,2143192918,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
23464,CLIFF'S C.C. STORE #28,11722 FERGUSON RD,DALLAS,TX,752280000,DALLAS,9726860777,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,9AM-6PM,CLOSED
31229,FOOD PLUS,6214 SAMUEL BLVD.,DALLAS,TX,752280000,DALLAS,4697770007,8AM-11PM,8AM-11PM,8AM-11PM,8AM-11PM,8AM-11PM,8AM-11PM,8AM-11PM
31737,SNACKS & MORE,3727 DILIDO RD #114,DALLAS,TX,752285531,DALLAS,2146800326,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM
31920,Eagle Oates Food Mart,2222 Oates Dr,Dallas,TX,752283831,DALLAS,2143216398,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
25705,LOVE FIELD MART,11368 EMERALD ST,DALLAS,TX,752290000,DALLAS,9724060999,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
27259,HANDY STOP CONVENIENCE ST,2771 ROYAL LN,DALLAS,TX,752294717,DALLAS,19722435628,8AM-7PM,8AM-7PM,8AM-7PM,8AM-7PM,8AM-7PM,8AM-7PM,8AM-7PM
29731,AMIGOS LOCOS,2780 ROYAL LANE STE A,DALLAS,TX,752290000,DALLAS,9722412626,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
30733,EL RIO GRANDE LATIN MARKE,10909 WEBB CHAPEL RD #131,DALLAS,TX,752290000,DALLAS,2148843131,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
9780,E-Z SHOP #9A,8240 ABRAMS,DALLAS,TX,752310000,DALLAS,12143407000,6AM-2AM,6AM-2AM,6AM-2AM,6AM-2AM,24HRS,24HRS,6AM-2AM
14509,CLIFF'S C.C. STORE #15,6932 GREENVILLE,DALLAS,TX,752310000,DALLAS,2143736932,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
16555,TODAYS DISCOUNT FOOD MART,8405 PARK LANE,DALLAS,TX,752310000,DALLAS,2143631624,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
22616,FIESTA MART #68,6401 ABRAMS PKWY,DALLAS,TX,752310000,DALLAS,2143423380,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
30739,FIESTA MART #68,6401 ABRAMS PKWY,DALLAS,TX,752310000,DALLAS,2143423380,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
31452,RAPIDO CHECK CASHING,6883 SHADYBROOK LN,DALLAS,TX,752316605,DALLAS,2143731115,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
32444,Crown Spirits & Beverages,8451 Park Ln,Dallas,TX,752316335,DALLAS,9166960454,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,CLOSED
8118,KWIK WAY #200,1004 W. CAMP WISDOM RD,DALLAS,TX,752320000,DALLAS,19722240100,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
14887,PICK QUICK DELI MART,8101 S. POLK ST.,DALLAS,TX,752320000,DALLAS,19722283622,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM
21272,CHEVRON FOOD MART #201,7107 S. RL THORNTON FRWY,DALLAS,TX,752320000,DALLAS,9722284300,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
26737,ONE STOP FOOD STORE,5520 S HAMPTON,DALLAS,TX,752320000,DALLAS,2144679427,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-10PM
29747,24/7,8008 S POLK ST,DALLAS,TX,752320000,DALLAS,9722241522,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
21478,STOP & SAVE FOOD MART,3033 S. WESTMORELAND,DALLAS,TX,752330000,DALLAS,2143315942,8AM-11PM,8AM-11PM,8AM-11PM,8AM-11PM,8AM-11PM,8AM-11PM,8AM-11PM
31281,LEDBETTER FOOD & GAS,3633 W LEDBETTER DR,DALLAS,TX,752330000,DALLAS,2143305402,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
32259,1 QUICK STOP,3525 W Ledbetter Dr Ste A,Dallas,TX,752333809,DALLAS,2143392618,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM
32690,Primera Capital,2424 W Illinois Ave,Dallas,TX,752331106,DALLAS,2145012677,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,CLOSED
16994,EXPRESS CHEK MART,2422 VALWOOD PARKWAY,FARMERS BRANCH,TX,752340000,DALLAS,9724068490,6AM-9PM,6AM-9PM,6AM-9PM,6AM-9PM,6AM-9PM,6AM-6PM,8AM-6PM
21970,C-STORE #1,2880 Forest Ln,DALLAS,TX,752347502,DALLAS,9722434559,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
22632,CLIFF'S C.C. STORE #27,2886 FOREST LANE,DALLAS,TX,752340000,DALLAS,9724849999,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,8AM-8PM,9AM-6PM,CLOSED
29110,SHOP-N-GO,14714 WEBB CHAPEL RD,FARMERS BRANCH,TX,752342245,DALLAS,2146471045,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-12AM,7AM-12AM
31481,SUNNY'S MART,13900 JOSEY LN,FARMERS BRANCH,TX,752340000,DALLAS,9722470104,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
14505,CLIFF'S C.C. STORE #11,2525 INWOOD RD. STE. 133,DALLAS,TX,752350000,DALLAS,2143502275,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,8AM-8PM,9AM-6PM,CLOSED
15509,KROGER #509,4901 MAPLE AVE,DALLAS,TX,752350000,DALLAS,9727251269,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
19748,EL RIO GRANDE SUPER MERCA,5308 MAPLE AVE.,DALLAS,TX,752350000,DALLAS,2142393500,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
29594,A AND A'S QUICK STOP,4307 DUNCANVILLE RD,DALLAS,TX,752360000,DALLAS,2143777844,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,5AM-1AM,7AM-11PM
31131,TIGER MART #35,7110 S COCKRELL HILL RD,DALLAS,TX,752360000,DALLAS,9722831512,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
32345,CIRCLE M FOOD MART,3933 S Cockrell Hill Rd,Dallas,TX,752360000,DALLAS,4698281497,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
9796,MY-T QUICK,4330 GANNON LANE,DALLAS,TX,752370000,DALLAS,19722986644,6AM-1030PM,6AM-1030PM,6AM-1030PM,6AM-1030PM,6AM-11PM,6AM-11PM,6AM-1030PM
17071,CLIFF'S C.C. STORE #20,4312-B WEST CAMP WISDOM,DALLAS,TX,752370000,DALLAS,19725728546,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
26547,CLIFF'S C.C. STORE #20,4312-B WEST CAMP WISDOM,DALLAS,TX,752370000,DALLAS,9725728546,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
29369,STOP FOOD MART,2925 W CAMP WISDOM RD,DALLAS,TX,752370000,DALLAS,2146230748,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM
29960,DISCOUNT FOOD MART,7491 S WEST MORELAND RD,DALLAS,TX,752370000,DALLAS,8174008311,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
30876,MS DISCOUNT EXPRESS,2950 W CAMP WISDOM RD,DALLAS,TX,752370000,DALLAS,4692220006,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
31543,EZ QUICK MART,4210 W CAMP WISDOM RD STE,DALLAS,TX,752370000,DALLAS,19722836614,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM
32045,Grand Trip,7500 S Westmoreland Rd,Dallas,TX,752373306,DALLAS,4692915331,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
32186,LW Food Mart,4385 S Westmoreland Rd.,Dallas,TX,752370000,DALLAS,2143317511,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
14510,CLIFF'S C.C. STORE #16,11111 WALNUT HILL LN STE,DALLAS,TX,752380000,DALLAS,2143485453,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-11PM,9AM-9PM,9AM-9PM
15511,KROGER #511,10677 E NORTHWEST HWY STE,DALLAS,TX,752380000,DALLAS,2145530607,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
